type,node_id,action,arguments,success,completion,status,nominal_cost,nominal_cost_std_dev,measured_cost,measured_cost_std_dev,estimated_cost,estimated_cost_std,residual_cost,residual_cost_std,t_start,t_end
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.872559705792087,0.0,11.494635198000001,0.0,7.872559705792087,0.0,3.622075492207914,1.0,1723497175.3890676,1723497186.8868873
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.789644691317973,0.0,20.402135518,0.0,9.789644691317973,0.0,10.612490826682029,1.0,1723497175.3908057,1723497195.7974033
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,22.31696344592134,0.0,15.510875437000001,0.0,22.31696344592134,0.0,-6.806088008921337,1.0,1723497196.084742,1723497211.600677
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.389610211685394,0.0,28.709483134000003,0.0,34.389610211685394,0.0,-5.680127077685391,1.0,1723497187.1842847,1723497215.8984616
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,9.048846427888162,0.0,10.510593811000001,0.0,9.048846427888162,0.0,1.46174738311184,1.0,1723497216.1850944,1723497226.697943
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.57529644186529,0.0,23.610669933,0.0,19.57529644186529,0.0,4.03537349113471,1.0,1723497211.882405,1723497235.4971607
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100384026,0.0,0.0,0.0,10.100384026,1.0,1723497226.9807856,1723497237.0860133
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,38.389839718413825,0.0,33.75148079,0.0,38.389839718413825,0.0,-4.6383589284138225,1.0,1723497235.7959793,1723497269.5498738
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.419549779083773,0.0,21.26107049,0.0,20.419549779083773,0.0,0.8415207109162282,1.0,1723497269.7828326,1723497291.0481863
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.63812593835373,0.0,24.511371417000003,0.0,20.63812593835373,0.0,3.8732454786462718,1.0,1723497291.3869524,1723497315.9020355
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,4.848155933667749,0.0,9.611363821000001,0.0,4.848155933667749,0.0,4.7632078873322525,1.0,1723497321.2204423,1723497330.8351524
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.058286859364127,0.0,16.912526475,0.0,13.058286859364127,0.0,3.8542396156358727,1.0,1723497321.2151809,1723497338.1304157
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.802933703544435,0.0,13.800782483,0.0,11.425009195752349,1.0,5.2059243503730155,0.6666666666666667,1723497344.1505377,1723497357.9553118
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.592665815142835,0.0,22.010773425,0.0,20.205156641824864,1.0,11.816235348798786,0.6666666666666667,1723497344.143538,1723497366.1579187
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,21.44428391941591,0.0,14.660655310000001,0.0,14.638195910494572,1.0,-6.791115075917718,0.6666666666666667,1723497366.4588401,1723497381.1226897
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.47151106247916,0.0,28.761532659,0.0,28.791383984793768,1.0,-5.700027961547903,0.6666666666666667,1723497358.2575881,1723497387.022902
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,9.021081207468901,0.0,10.410718356,0.0,10.482828590580741,1.0,1.413673893391346,0.6666666666666667,1723497387.2458763,1723497397.6588652
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100299734,0.0,10.100384026,1.0,10.100327831333333,0.6666666666666667,1723497397.9399729,1723497408.0448217
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.39145729196458,0.0,37.730895545,0.0,23.42683078309929,1.0,13.571416665735184,0.6666666666666667,1723497381.3458905,1723497419.0795615
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,37.5061863155966,0.0,29.810732166,0.0,32.86782738718278,1.0,-6.67642240920234,0.6666666666666667,1723497419.35347,1723497449.1675396
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.738817607822853,0.0,21.310813591000002,0.0,21.58033831873908,1.0,0.6618375590901759,0.6666666666666667,1723497449.448533,1723497470.7617095
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.744498203492444,0.0,25.161125911000003,0.0,24.617743682138716,1.0,4.235500297887129,0.6666666666666667,1723497471.0464237,1723497496.212098
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,4.801417758318336,0.0,9.062274358,0.0,9.564625645650588,1.0,4.4283070288985265,0.6666666666666667,1723497501.590046,1723497510.6549726
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.098513656348368,0.0,17.111009209000002,0.0,16.952753271984243,1.0,3.95974357364638,0.6666666666666667,1723497501.5867555,1723497518.7003596
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.672997206319504,0.0,19.338884721,0.0,12.87892155669252,0.6666666666666667,9.24340132806519,0.6250000000000002,1723497524.7415986,1723497544.08295
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.616714940376044,0.0,25.063030041,0.0,21.43295028917483,0.6666666666666667,14.085035193689517,0.6250000000000002,1723497524.7363954,1723497549.801958
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,21.0240453455328,0.0,14.610648168,0.0,14.232930269615084,0.6666666666666667,-6.555041389427145,0.6250000000000002,1723497550.039669,1723497564.652802
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.29539769293292,0.0,29.280704958,0.0,28.59536973138502,0.6666666666666667,-5.27169344491354,0.6250000000000002,1723497544.343826,1723497573.6279767
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,8.976882571937564,0.0,12.010737374000001,0.0,10.39055646532891,0.6666666666666667,2.426286961310778,0.6250000000000002,1723497573.9389117,1723497585.952108
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100310825000001,0.0,10.100327831333333,0.6666666666666667,10.100317202375,0.6250000000000002,1723497586.2304668,1723497596.3339586
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.476112502860325,0.0,32.570967674,0.0,33.04752916859551,0.6666666666666667,13.273565731612992,0.6250000000000002,1723497564.9404573,1723497597.5143878
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,37.69440005353653,0.0,27.123240722000002,0.0,31.017977644334195,0.6666666666666667,-9.110632985661208,0.6250000000000002,1723497597.7533722,1723497624.8794792
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.847528486156545,0.0,20.961052777000003,0.0,21.509366045246722,0.6666666666666667,0.31914176643597714,0.6250000000000002,1723497625.1318893,1723497646.0962524
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.576963553026413,0.0,24.41084052,0.0,24.81246385091354,0.6666666666666667,3.9844857160661658,0.6250000000000002,1723497646.3437846,1723497670.7569613
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,5.081634247768136,0.0,9.561235510000001,0.0,9.509941276666662,0.6666666666666667,4.460365924731863,0.6250000000000002,1723497676.174952,1723497685.739995
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.211269455133008,0.0,17.310673658000002,0.0,17.171013028779388,0.6666666666666667,4.047031466909264,0.6250000000000002,1723497676.1755822,1723497693.4913046
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.473000917429692,0.0,9.010817955,0.0,16.716402245494884,0.6250000000000002,4.473277719663596,0.6190476190476191,1723497699.6269805,1723497708.6407673
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.586925647213615,0.0,18.890711059,0.0,23.671960840903132,0.6250000000000002,11.125213900130436,0.6190476190476191,1723497699.6238942,1723497718.5173872
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,22.246933611119424,0.0,12.260682581000001,0.0,15.691892221692278,0.6250000000000002,-8.679123547950937,0.6190476190476191,1723497718.8347497,1723497731.0980875
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.39720650565234,0.0,27.570705588000003,0.0,29.125513060738804,0.6250000000000002,-6.23419330898994,0.6190476190476191,1723497708.9388366,1723497736.512553
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,9.135223946153243,0.0,10.611845206,0.0,11.56151090746402,0.6250000000000002,1.8383986699282888,0.6190476190476191,1723497736.7318814,1723497747.346192
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.57842879052857,0.0,22.980893813,0.0,32.85199452214156,0.6250000000000002,7.162884340239645,0.6190476190476191,1723497731.3241236,1723497754.3076658
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100274768,0.0,10.100317202375,0.6250000000000002,10.100290933476192,0.6190476190476191,1723497747.619904,1723497757.725061
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,38.353304686726815,0.0,31.460757777,0.0,29.242671701065607,0.6250000000000002,-7.737532081511345,0.6190476190476191,1723497754.533307,1723497785.9961648
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.69730369231841,0.0,21.11061979,0.0,21.016445458754387,0.6250000000000002,0.3774401619689761,0.6190476190476191,1723497786.223777,1723497807.336624
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.54094808664322,0.0,24.460884063,0.0,24.525433802709387,0.6250000000000002,3.9445263533889285,0.6190476190476191,1723497807.6389303,1723497832.102145
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,5.071174631601283,0.0,9.411468396,0.0,9.531540556333146,0.6250000000000002,4.386035539763725,0.6190476190476191,1723497837.5391104,1723497846.9528959
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.124402068941132,0.0,17.661763840000003,0.0,17.171433535850397,0.6250000000000002,4.350569274239973,0.6190476190476191,1723497837.5408032,1723497855.2068608
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.807875814045236,0.0,20.840844932,0.0,12.281153533708832,0.6190476190476191,9.7647233113345,0.6181818181818182,1723497861.16427,1723497882.0077245
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.340338601123136,0.0,24.001736061000003,0.0,20.465552501253573,0.6190476190476191,13.311218282519139,0.6181818181818182,1723497861.1626976,1723497885.1679978
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,22.974747778248997,0.0,14.110604225000001,0.0,14.29562423029806,0.6190476190476191,-8.7934995512261,0.6181818181818182,1723497885.467119,1723497899.5806775
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.1867550923805,0.0,27.060747142,0.0,27.95256178339056,0.6190476190476191,-6.785496905485923,0.6181818181818182,1723497882.2669094,1723497909.3305
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,8.968664473099167,0.0,11.460861478,0.0,10.807063143027456,0.6190476190476191,2.2425649133658614,0.6181818181818182,1723497909.5624707,1723497921.025709
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.586175580305706,0.0,21.910770521,0.0,26.749059920545353,0.6190476190476191,4.171941802338882,0.6181818181818182,1723497899.8617327,1723497921.7770078
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100297368000001,0.0,10.100290933476192,0.6190476190476191,10.10029491118182,0.6181818181818182,1723497921.2585213,1723497931.3623059
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,38.473585352202456,0.0,34.761088121,0.0,30.73605327069111,0.6190476190476191,-5.249328719502213,0.6181818181818182,1723497922.074806,1723497956.838267
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.78741062781865,0.0,21.760735834000002,0.0,21.16485078978763,0.6190476190476191,0.7458054620275346,0.6181818181818182,1723497957.0650523,1723497978.8278892
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.58394372090003,0.0,25.31094875,0.0,24.52847007428896,0.6190476190476191,4.428240443828482,0.6181818181818182,1723497979.0757432,1723498004.3897521
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,4.910217592896738,0.0,8.912330646000001,0.0,9.296253132660464,0.6190476190476191,4.148701638919076,0.6181818181818182,1723498009.8383372,1723498018.7536016
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.023782467133701,0.0,17.810963987,0.0,17.374351741373673,0.6190476190476191,4.620475026081702,0.6181818181818182,1723498009.8344083,1723498027.6477914
