type,node_id,action,arguments,success,completion,status,nominal_cost,nominal_cost_std_dev,measured_cost,measured_cost_std_dev,estimated_cost,estimated_cost_std,residual_cost,residual_cost_std,t_start,t_end
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.911557936734647,0.0,9.011748634,0.0,7.911557936734647,0.0,1.1001906972653526,1.0,1723533877.7790918,1723533886.7949905
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.490658486290778,0.0,18.283701549,0.0,9.490658486290778,0.0,8.793043062709222,1.0,1723533877.7777736,1723533896.0670414
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,23.27813749653003,0.0,15.01289522,0.0,23.27813749653003,0.0,-8.265242276530028,1.0,1723533896.2831595,1723533911.301636
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.511803236815254,0.0,28.481277787000003,0.0,34.511803236815254,0.0,-6.030525449815251,1.0,1723533887.0822585,1723533915.5677664
2,move_action_node_robot2,move,robot2_clean2_clean3,False,0.0,,12.382913338601389,0.0,14.961264672,0.0,12.382913338601389,0.0,2.5783513333986114,1.0,1723533915.7806833,1723533930.7464178
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.62256679071331,0.0,24.662259393000003,0.0,19.62256679071331,0.0,5.039692602286692,1.0,1723533911.5840375,1723533936.2492027
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,18.866178474284805,0.0,24.011970792000003,0.0,18.866178474284805,0.0,5.145792317715198,1.0,1723533936.4843502,1723533960.498475
2,clean_action_node_robot2,clean,robot2_room3_clean3,False,0.0,,38.901170204445805,0.0,39.041168038,0.0,38.901170204445805,0.0,0.13999783355419737,1.0,1723533931.0031395,1723533970.0471795
2,move_action_node_robot2,move,robot2_clean3_hall,False,0.0,,12.226098960307395,0.0,13.760683185000001,0.0,12.226098960307395,0.0,1.5345842246926065,1.0,1723533970.281361,1723533984.0449555
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.584532532545143,0.0,25.661625925000003,0.0,20.584532532545143,0.0,5.077093392454859,1.0,1723533960.782473,1723533986.4500284
