type,node_id,action,arguments,success,completion,status,nominal_cost,nominal_cost_std_dev,measured_cost,measured_cost_std_dev,estimated_cost,estimated_cost_std,residual_cost,residual_cost_std,t_start,t_end
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,8.049047659237818,0.0,9.011406237000001,0.0,8.049047659237818,0.0,0.962358577762183,0.0,1722605638.4234157,1722605647.4552283
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.786622171292095,0.0,16.912799036000003,0.0,9.786622171292095,0.0,7.126176864707908,0.0,1722605638.4224668,1722605655.3506765
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,21.749861793458564,0.0,14.610898368,0.0,21.749861793458564,0.0,-7.138963425458563,0.0,1722605655.612399,1722605670.2437406
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.310193371448165,0.0,28.471485455000003,0.0,34.310193371448165,0.0,-5.838707916448161,0.0,1722605647.7263045,1722605676.2145798
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,9.09935933244352,0.0,10.810878376,0.0,9.09935933244352,0.0,1.7115190435564802,0.0,1722605676.5155954,1722605687.3290498
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.49696808545455,0.0,27.083130093,0.0,19.49696808545455,0.0,7.58616200754545,0.0,1722605670.502265,1722605697.5937164
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100393103,0.0,0.0,0.0,10.100393103,0.0,1722605687.6122935,1722605697.7308834
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,38.02042952389472,0.0,40.580681775,0.0,38.02042952389472,0.0,2.5602522511052825,0.0,1722605697.9270134,1722605738.511464
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.482671199848994,0.0,22.610674640000003,0.0,20.482671199848994,0.0,2.1280034401510086,0.0,1722605738.8085804,1722605761.422608
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.566735154100865,0.0,25.311531222000003,0.0,20.566735154100865,0.0,4.744796067899138,0.0,1722605761.73171,1722605787.0575383
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,4.6749492218781965,0.0,9.911056974000001,0.0,4.6749492218781965,0.0,5.2361077521218045,0.0,1722605794.850294,1722605804.7663088
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.142650242108813,0.0,18.621380937,0.0,13.142650242108813,0.0,5.478730694891189,0.0,1722605794.8465776,1722605813.4756866
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.615640438982064,0.0,25.48670505,0.0,8.577999016744247,0.0,9.41671159439006,0.5,1722605822.4373603,1722605847.9454913
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.532269509731831,0.0,27.138783906,0.0,16.65844637443974,0.0,12.366345630488038,0.5,1722605822.4490268,1722605849.5969338
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,20.79176968493536,0.0,14.361042637,0.0,13.652806259476797,0.0,-6.784845236696961,0.5,1722605849.858668,1722605864.230608
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.614645129502684,0.0,28.720837482,0.0,28.775937213054522,0.0,-5.866257781975422,0.5,1722605848.2618396,1722605876.9886932
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,9.080500095785531,0.0,11.610978240000001,0.0,10.792019139342012,0.0,2.120998593885475,0.5,1722605877.2350688,1722605888.8489923
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100402571,0.0,10.100393103,0.0,10.100397837,0.5,1722605889.133497,1722605899.2445776
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.587790756094467,0.0,35.802266618000004,0.0,27.173952763639917,0.0,11.900318934725494,0.5,1722605864.5505407,1722605900.3570678
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,37.742008445071505,0.0,31.931405522000002,0.0,40.30226069617679,0.0,-1.6251753359831103,0.5,1722605900.6687846,1722605932.6042988
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,25.912076886275614,0.0,32.461414831,0.0,28.040080326426622,0.0,4.338670692437697,0.5,1722605932.8406494,1722605965.3058994
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.37635018172634,0.0,24.961031592,0.0,25.12114624962548,0.0,4.664738739086399,0.5,1722605965.5532062,1722605990.520783
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,5.206582679554782,0.0,10.263329248,0.0,10.442690431676587,0.0,5.146427160283511,0.5,1722605998.464205,1722606008.7300026
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.039053846052822,0.0,17.417694243,0.0,18.51778454094401,0.0,4.928685545919183,0.5,1722605998.4607613,1722606015.8813496
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.589394227584895,0.0,21.08184662,0.0,17.006105821974955,0.5,11.862156073205087,0.5999999999999999,1722606024.7427487,1722606045.827758
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.60148221761413,0.0,32.293707217000005,0.0,21.967827848102168,0.5,18.56187325182674,0.5999999999999999,1722606024.7366672,1722606057.0347862
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,22.119437137176245,0.0,16.96171988,0.0,15.334591900479284,0.5,-5.8085684489845315,0.5999999999999999,1722606057.347431,1722606074.3200562
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.46871623803535,0.0,32.721508547,0.0,28.602458456059928,0.5,-3.394827727411378,0.5999999999999999,1722606046.149005,1722606078.875234
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,9.051216657509583,0.0,11.911489137,0.0,11.172215251395059,0.5,2.5645629252484405,0.5999999999999999,1722606079.1355753,1722606091.052696
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100459963,0.0,10.100397837,0.5,10.1004351126,0.5999999999999999,1722606091.3325312,1722606101.440508
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.593502567523405,0.0,33.314408144000005,0.0,31.4938215022489,0.5,12.992670919776158,0.5999999999999999,1722606074.6423025,1722606107.9604065
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,37.652174422345084,0.0,35.741078252,0.0,36.026999086361975,0.5,-1.7967278366002937,0.5999999999999999,1722606108.2594945,1722606144.0051243
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,25.48735128851296,0.0,33.163118879,0.0,29.826021980950657,0.5,6.340928831267304,0.5999999999999999,1722606144.2351067,1722606177.404415
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.51300113743075,0.0,26.213377915000002,0.0,25.177739876517148,0.5,5.2861215621761115,0.5999999999999999,1722606177.6597228,1722606203.8792682
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,4.757318172866831,0.0,9.177088687000001,0.0,9.903745333150342,0.5,4.710433172593307,0.5999999999999999,1722606211.6648934,1722606220.8464413
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.059517519513589,0.0,17.838119149,0.0,17.98820306543277,0.5,4.838635196059521,0.5999999999999999,1722606211.6847115,1722606229.5265648
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.670453510399016,0.0,23.672900181000003,0.0,28.232326762225753,0.5999999999999999,15.756072278764737,0.6153846153846153,1722606238.4680626,1722606262.1442065
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.780191572778019,0.0,24.054005311,0.0,19.642347645983108,0.5999999999999999,14.5770223286001,0.6153846153846153,1722606238.4673297,1722606262.5278382
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,28.410651220248862,0.0,18.262245395,0.0,22.60208277126433,0.5999999999999999,-8.479237603608734,0.6153846153846153,1722606262.477951,1722606280.7439334
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,38.65492934998938,0.0,18.14184689,0.0,35.260101622578006,0.5999999999999999,-13.929138332074764,0.6153846153846153,1722606262.7751663,1722606280.9217737
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,7.9321684978374325,0.0,18.561146862,0.0,10.496731423085873,0.5999999999999999,7.527280118426367,0.6153846153846153,1722606281.1579194,1722606299.725145
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,11.617970423613635,0.0,20.121449237,0.0,24.610641343389794,0.5999999999999999,10.230091161997823,0.6153846153846153,1722606280.9736536,1722606301.1013563
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100875180000001,0.0,10.1004351126,0.5999999999999999,10.100705923307693,0.6153846153846153,1722606299.9497046,1722606310.0566974
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,46.68029818866894,0.0,57.912395964000005,0.0,44.883570352068645,0.5999999999999999,6.221011001511311,0.6153846153846153,1722606301.3748457,1722606359.2936509
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.47764380193607,0.0,22.910820506,0.0,26.818572633203374,0.5999999999999999,3.936158291449844,0.6153846153846153,1722606359.5540595,1722606382.470375
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.461882657720444,0.0,27.261145413,0.0,25.748004219896558,0.5999999999999999,6.2172853733166935,0.6153846153846153,1722606382.7829964,1722606410.0498173
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,2.5679460415361843,0.0,5.101917881,0.0,7.278379214129491,0.5999999999999999,3.371072352205928,0.6153846153846153,1722606418.158146,1722606423.2663078
2,move_action_node_robot1,move,robot1_sofa_start_wp_robot1,False,0.0,,13.11250912706112,0.0,18.174369143,0.0,17.95114432312064,0.5999999999999999,4.97600431598528,0.6153846153846153,1722606418.1365273,1722606436.31499
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.5260959942203645,0.0,27.102047622,0.0,22.103118322820464,0.6153846153846153,17.664596307505107,0.6176470588235294,1722606445.3748887,1722606472.4866722
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.538869030867236,0.0,32.631275885,0.0,25.294941309631973,0.6153846153846153,20.28733775178617,0.6176470588235294,1722606445.3678906,1722606478.00343
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,21.319357857814655,0.0,16.911236829,0.0,12.840120254205921,0.6153846153846153,-5.964724425059449,0.6176470588235294,1722606478.2965276,1722606495.2105377
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.306208404148386,0.0,29.260742608,0.0,20.37707007207362,0.6153846153846153,-8.44216411870847,0.6176470588235294,1722606472.7804246,1722606502.0450714
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,8.96716537232627,0.0,10.710990432000001,0.0,16.49444549075264,0.6153846153846153,3.955146111549738,0.6176470588235294,1722606502.2721765,1722606512.9858806
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.637297452083402,0.0,27.812597294000003,0.0,29.867388614081225,0.6153846153846153,8.960955346653538,0.6176470588235294,1722606495.4737325,1722606523.2963085
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100501578000001,0.0,10.100705923307693,0.6153846153846153,10.100579710029413,0.6176470588235294,1722606513.2605162,1722606523.3681562
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,38.06885629516413,0.0,31.510992323000004,0.0,44.28986729667544,0.6153846153846153,-1.6718235410529312,0.6176470588235294,1722606523.5941064,1722606555.1081216
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.46987170696821,0.0,22.211365119,0.0,24.406029998418052,0.6153846153846153,2.580629983573987,0.6176470588235294,1722606555.3708608,1722606577.5877285
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.417202900983117,0.0,26.110914631,0.0,26.634488274299812,0.6153846153846153,5.893901652455046,0.6176470588235294,1722606577.8925848,1722606604.0072763
2,move_action_node_robot2,move,robot2_hall_start_wp_robot2,False,0.0,,4.801416254582075,0.0,9.819756547,0.0,8.172488606788002,0.6153846153846153,4.388502550572162,0.6176470588235294,1722606612.0207462,1722606621.8462331
