type,node_id,action,arguments,success,completion,status,nominal_cost,nominal_cost_std_dev,measured_cost,measured_cost_std_dev,estimated_cost,estimated_cost_std,residual_cost,residual_cost_std,t_start,t_end
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.98677808812535,0.0,9.216005001000001,0.0,7.98677808812535,0.0,1.2292269128746511,0.0,1722597964.1119888,1722597973.3447382
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.817711981706937,0.0,17.328343527,0.0,9.817711981706937,0.0,7.510631545293064,0.0,1722597964.1133914,1722597981.4484413
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,21.197166884924698,0.0,14.76174207,0.0,21.197166884924698,0.0,-6.435424814924698,0.0,1722597981.7178762,1722597996.48247
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.38241831878316,0.0,30.021465000000003,0.0,34.38241831878316,0.0,-4.360953318783157,0.0,1722597973.6254172,1722598003.650911
2,move_action_node_robot1,move,robot1_clean1_clean3,False,0.0,,19.45951701991896,0.0,22.722190839000003,0.0,19.45951701991896,0.0,3.2626738190810443,0.0,1722597996.721676,1722598019.4467916
2,move_action_node_robot2,move,robot2_clean2_hall,False,0.0,,9.210376899367152,0.0,17.032176593000003,0.0,9.210376899367152,0.0,7.821799693632851,0.0,1722598003.929082,1722598020.9650395
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100470342000001,0.0,0.0,0.0,10.100470342000001,0.0,1722598021.2066255,1722598031.3199205
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,38.24839229945063,0.0,33.04322055,0.0,38.24839229945063,0.0,-5.205171749450628,0.0,1722598019.7416368,1722598052.7909765
2,move_action_node_robot1,move,robot1_clean3_entrance,False,0.0,,20.730102572653337,0.0,23.51441981,0.0,20.730102572653337,0.0,2.784317237346663,0.0,1722598053.030049,1722598076.548452
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.648464933639744,0.0,24.961182863,0.0,20.648464933639744,0.0,4.312717929360257,0.0,1722598076.8305182,1722598101.7969751
