type,node_id,action,arguments,success,completion,status,nominal_cost,nominal_cost_std_dev,measured_cost,measured_cost_std_dev,estimated_cost,estimated_cost_std,residual_cost,residual_cost_std,t_start,t_end
2,move_action_node_robot2,move,robot2_start_wp_robot2_hall,False,0.0,,6.872064349039221,0.0,8.012066145,0.0,6.872064349039221,1.0,1.1400017959607798,1.0,1724791096.1847007,1724791104.2025425
2,move_action_node_robot1,move,robot1_start_wp_robot1_clean1,False,0.0,,9.792777143326783,0.0,14.333206368,0.0,9.792777143326783,1.0,4.540429224673218,1.0,1724791096.187527,1724791110.5273666
2,patrol_action_node_robot2,patrol,robot2_hall,False,0.0,,0.0,0.0,10.100361829,0.0,0.0,1.0,10.100361829,1.0,1724791104.4820077,1724791114.5886126
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,23.172519017922628,0.0,14.361272571,0.0,23.172519017922628,1.0,-8.811246446922627,1.0,1724791110.785286,1724791125.152337
2,move_action_node_robot2,move,robot2_hall_entrance,False,0.0,,10.101946010528094,0.0,12.511390224000001,0.0,10.101946010528094,1.0,2.4094442134719074,1.0,1724791114.893599,1724791127.4083343
2,move_action_node_robot1,move,robot1_clean1_clean2,False,0.0,,12.961398857136034,0.0,15.36113231,0.0,12.961398857136034,1.0,2.399733452863966,1.0,1724791125.393721,1724791140.7576053
2,attend_action_node_robot2,attend_person,robot2_persona_entrance_sofa,False,0.0,,20.41228491944216,0.0,27.661166519000002,0.0,20.41228491944216,1.0,7.248881599557841,1.0,1724791127.694622,1724791155.3635526
2,clean_action_node_robot1,clean,robot1_room2_clean2,False,0.0,,34.37248329585252,0.0,28.511094103,0.0,34.37248329585252,1.0,-5.861389192852517,1.0,1724791140.9997842,1724791169.5140865
2,move_action_node_robot2,move,robot2_sofa_clean3,False,0.0,,11.257174206523361,0.0,14.011042682000001,0.0,11.257174206523361,1.0,2.75386847547664,1.0,1724791155.5964441,1724791169.6094542
2,move_action_node_robot1,move,robot1_clean2_clean1,False,0.0,,14.241813023413055,0.0,17.663310706,0.0,14.241813023413055,1.0,3.4214976825869456,1.0,1724791169.791906,1724791187.458227
2,clean_action_node_robot2,clean,robot2_room3_clean3,False,0.0,,37.81265818904917,0.0,29.072107210000002,0.0,37.81265818904917,1.0,-8.740550979049171,1.0,1724791169.889286,1724791198.9668415
2,move_action_node_robot1,move,robot1_clean1_start_wp_robot1,False,0.0,,8.662346711779241,0.0,12.513729591,0.0,8.662346711779241,1.0,3.8513828792207594,1.0,1724791202.0547948,1724791214.5722027
2,move_action_node_robot2,move,robot2_clean3_start_wp_robot2,False,0.0,,15.559951770374802,0.0,20.413802962000002,0.0,15.559951770374802,1.0,4.8538511916252,1.0,1724791202.0570045,1724791222.47314
2,move_action_node_robot1,move,robot1_start_wp_robot1_hall,False,0.0,,4.614972025619035,0.0,5.221450848,0.0,4.614972025619035,1.0,0.6064788223809652,1.0,1724791235.9705646,1724791241.1961722
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean2,False,0.0,,7.694203300567489,0.0,7.9636855010000005,0.0,7.694203300567489,1.0,0.2694822004325115,1.0,1724791235.9682977,1724791243.93656
2,patrol_action_node_robot1,patrol,robot1_hall,False,0.0,,0.0,0.0,10.10035283,0.0,0.0,1.0,10.10035283,1.0,1724791241.4594703,1724791251.569216
2,move_action_node_robot1,move,robot1_hall_entrance,False,0.0,,10.310495641340399,0.0,12.31238236,0.0,10.310495641340399,1.0,2.001886718659602,1.0,1724791251.8679616,1724791264.1857255
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.665082504145765,0.0,30.172611207000003,0.0,34.665082504145765,1.0,-4.492471297145762,1.0,1724791244.1806662,1724791274.357203
2,move_action_node_robot2,move,robot2_clean2_clean1,False,0.0,,15.045114550110743,0.0,27.18357565,0.0,15.045114550110743,1.0,12.138461099889259,1.0,1724791274.6674125,1724791301.8542047
2,attend_action_node_robot1,attend_person,robot1_persona_entrance_sofa,False,0.0,,20.671563275617288,0.0,41.251981795000006,0.0,20.671563275617288,1.0,20.580418519382718,1.0,1724791264.4651635,1724791305.729315
2,clean_action_node_robot2,clean,robot2_room1_clean1,False,0.0,,22.83493168088876,0.0,13.66175149,0.0,22.83493168088876,1.0,-9.173180190888761,1.0,1724791302.179332,1724791315.843453
2,move_action_node_robot1,move,robot1_sofa_clean3,False,0.0,,11.16996238834775,0.0,14.012182665000001,0.0,11.16996238834775,1.0,2.8422202766522506,1.0,1724791305.968196,1724791319.984287
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,37.797763428388315,0.0,31.922079474,0.0,37.797763428388315,1.0,-5.875683954388315,1.0,1724791320.2805676,1724791352.2078788
2,move_action_node_robot2,move,robot2_clean1_start_wp_robot2,False,0.0,,7.305391714843809,0.0,8.013440254,0.0,7.305391714843809,1.0,0.7080485391561915,1.0,1724791355.3196352,1724791363.335666
2,move_action_node_robot1,move,robot1_clean3_start_wp_robot1,False,0.0,,11.868294125188966,0.0,15.71260121,0.0,11.868294125188966,1.0,3.8443070848110352,1.0,1724791355.3353457,1724791371.0531545
2,move_action_node_robot1,move,robot1_start_wp_robot1_hall,False,0.0,,4.410863466052561,0.0,5.510747642,0.0,5.017342288433526,1.0,0.9354157247586145,0.6666666666666667,1724791384.5925245,1724791390.1164
2,move_action_node_robot2,move,robot2_start_wp_robot2_clean1,False,0.0,,7.524877466083976,0.0,11.371711496000001,0.0,7.524877466083976,1.0,3.8468340299160255,1.0,1724791384.588,1724791395.9628115
2,patrol_action_node_robot1,patrol,robot1_hall,False,0.0,,0.0,0.0,10.100296653000001,0.0,10.10035283,1.0,10.100315378666668,0.6666666666666667,1724791390.375276,1724791400.480007
2,move_action_node_robot1,move,robot1_hall_clean3,False,0.0,,9.56195951705798,0.0,11.011407747,0.0,9.56195951705798,1.0,1.4494482299420195,1.0,1724791400.7834044,1724791411.7989287
2,move_action_node_robot2,move,robot2_clean1_clean2,False,0.0,,12.392749784216287,0.0,15.761553835,0.0,12.392749784216287,1.0,3.368804050783714,1.0,1724791396.183681,1724791411.9491158
2,clean_action_node_robot2,clean,robot2_room2_clean2,False,0.0,,34.39933059070469,0.0,28.221413022,0.0,29.90685929355893,1.0,-5.616102144851716,0.6666666666666667,1724791412.2093546,1724791440.4376585
2,move_action_node_robot2,move,robot2_clean2_entrance,False,0.0,,14.13465158981206,0.0,14.612367859,0.0,14.13465158981206,1.0,0.4777162691879404,1.0,1724791440.685049,1724791455.299385
2,clean_action_node_robot1,clean,robot1_room3_clean3,False,0.0,,39.675751485396425,0.0,48.471812321,0.0,33.80006753100811,1.0,3.9054792389396127,0.6666666666666667,1724791412.0140533,1724791460.490474
2,attend_action_node_robot2,attend_person,robot2_persona_entrance_sofa,False,0.0,,20.325365672574605,0.0,25.612929489000003,0.0,27.574247272132446,1.0,5.9413364108028786,0.6666666666666667,1724791455.5987236,1724791481.219459
2,move_action_node_robot1,move,robot1_clean3_clean1,False,0.0,,21.286338186168237,0.0,26.662048133000003,0.0,21.286338186168237,1.0,5.3757099468317655,1.0,1724791460.7820241,1724791487.4503095
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,22.07801433321542,0.0,14.812294131000002,0.0,13.266767886292794,1.0,-7.780895617117823,0.6666666666666667,1724791487.6991804,1724791502.5157056
2,move_action_node_robot1,move,robot1_clean1_start_wp_robot1,False,0.0,,9.592637306575442,0.0,12.061826646,0.0,13.444020185796202,1.0,2.9299205193566253,0.6666666666666667,1724791505.8598583,1724791517.9267137
2,move_action_node_robot2,move,robot2_sofa_entrance,False,0.0,,20.99970638182335,0.0,25.011209359000002,0.0,20.99970638182335,1.0,4.011502977176651,1.0,1724791505.8581557,1724791530.872227
2,move_action_node_robot2,move,robot2_entrance_start_wp_robot2,False,0.0,,4.226543685423175,0.0,7.961600833,0.0,4.226543685423175,1.0,3.7350571475768257,1.0,1724791531.1531584,1724791539.118738
2,move_action_node_robot1,move,robot1_start_wp_robot1_hall,False,0.0,,4.614972025619035,0.0,5.862380257000001,0.0,5.5503877503776495,0.6666666666666667,1.130411041397584,0.6250000000000002,1724791552.5943718,1724791558.4623864
2,move_action_node_robot2,move,robot2_start_wp_robot2_entrance,False,0.0,,5.546529523080365,0.0,6.512594722,0.0,5.546529523080365,1.0,0.9660651989196349,1.0,1724791552.5972733,1724791559.113088
2,patrol_action_node_robot1,patrol,robot1_hall,False,0.0,,0.0,0.0,10.100478819000001,0.0,10.100315378666668,0.6666666666666667,10.100417528875,0.6250000000000002,1724791558.6820319,1724791568.7877584
2,move_action_node_robot1,move,robot1_hall_clean3,False,0.0,,9.40929953857898,0.0,11.261378141000002,0.0,10.858747768520999,1.0,1.7178684782613545,0.6666666666666667,1724791569.093336,1724791580.358923
2,attend_action_node_robot2,attend_person,robot2_persona_entrance_sofa,False,0.0,,20.52710197968764,0.0,24.662264815,0.0,26.46843839049052,0.6666666666666667,4.812477926121305,0.6250000000000002,1724791559.4044156,1724791584.0710292
2,move_action_node_robot1,move,robot1_clean3_clean2,False,0.0,,11.305859120883769,0.0,15.261367354,0.0,11.305859120883769,1.0,3.955508233116232,1.0,1724791580.592623,1724791595.8581917
2,move_action_node_robot2,move,robot2_sofa_clean1,False,0.0,,21.194048763881227,0.0,28.881906618000002,0.0,21.194048763881227,1.0,7.687857854118775,1.0,1724791584.3968132,1724791613.2826388
2,clean_action_node_robot1,clean,robot1_room2_clean2,False,0.0,,34.18341722798687,0.0,31.721674034000003,0.0,28.322028035134355,1.0,-3.5949585269420856,0.6666666666666667,1724791596.1112044,1724791627.8382952
2,move_action_node_robot2,move,robot2_clean1_clean3,False,0.0,,18.958693530347382,0.0,29.811675089,0.0,18.958693530347382,1.0,10.852981558652619,1.0,1724791613.5987158,1724791643.4135695
2,move_action_node_robot1,move,robot1_clean2_clean1,False,0.0,,13.444285219819673,0.0,18.362032916,0.0,16.865782902406618,1.0,4.4189976916492,0.6666666666666667,1724791628.0914404,1724791646.458146
2,clean_action_node_robot1,clean,robot1_room1_clean1,False,0.0,,22.367947396036048,0.0,16.661638971000002,0.0,14.587051778918225,0.6666666666666667,-6.484278622066713,0.6250000000000002,1724791646.7162805,1724791663.3807628
2,clean_action_node_robot2,clean,robot2_room3_clean3,False,0.0,,37.85900248778292,0.0,31.321503172000003,0.0,29.118451508733745,1.0,-7.271849870204999,0.6666666666666667,1724791643.7065752,1724791675.0341992
2,move_action_node_robot1,move,robot1_clean1_start_wp_robot1,False,0.0,,9.707982587214167,0.0,12.115665329,0.0,12.637903106570793,0.6666666666666667,2.603521908374881,0.6250000000000002,1724791678.1710367,1724791690.2930398
2,move_action_node_robot2,move,robot2_clean3_entrance,False,0.0,,20.901450348437223,0.0,21.611156530000002,0.0,20.901450348437223,1.0,0.7097061815627796,1.0,1724791678.1826463,1724791699.7971072
